 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
    110875   -3.61430e+05    0.239439    0.146667    0.180818    0.320000    0.200000    0.321663    0.296085
    110900   -3.61150e+05    0.240312    0.160000    0.180779    0.200000    0.360000    0.321216    0.296361
    110925   -3.62382e+05    0.239012    0.120000    0.180982    0.240000    0.200000    0.321883    0.296099
    110950   -3.61496e+05    0.239553    0.093333    0.180825    0.120000    0.280000    0.321852    0.295809
    110975   -3.63168e+05    0.239691    0.200000    0.180834    0.320000    0.120000    0.320775    0.295410
    111000   -3.62100e+05    0.239719    0.160000    0.181766    0.160000    0.280000    0.320915    0.295758
    111025   -3.62103e+05    0.239348    0.160000    0.182153    0.360000    0.320000    0.321872    0.295747
    111050   -3.62283e+05    0.239997    0.106667    0.182867    0.280000    0.160000    0.321560    0.295842
    111075   -3.62037e+05    0.240225    0.173333    0.181977    0.160000    0.280000    0.321179    0.295519
    111100   -3.61199e+05    0.241019    0.160000    0.182085    0.360000    0.160000    0.322356    0.295637
    111125   -3.60806e+05    0.240443    0.066667    0.182307    0.320000    0.360000    0.321375    0.295764
    111150   -3.61514e+05    0.240887    0.133333    0.183199    0.320000    0.400000    0.320909    0.296167
    111175   -3.62825e+05    0.240906    0.093333    0.183086    0.280000    0.280000    0.321841    0.296055
    111200   -3.62442e+05    0.240019    0.106667    0.182209    0.240000    0.160000    0.322408    0.295848
    111225   -3.62233e+05    0.240345    0.306667    0.181850    0.280000    0.360000    0.322296    0.295527
    111250   -3.61226e+05    0.240573    0.200000    0.182394    0.320000    0.320000    0.322329    0.295904
    111275   -3.61509e+05    0.241789    0.146667    0.182610    0.280000    0.400000    0.321787    0.295346
    111300   -3.61375e+05    0.241061    0.146667    0.183165    0.320000    0.240000    0.321626    0.296073
    111325   -3.61937e+05    0.241828    0.120000    0.183483    0.240000    0.360000    0.321186    0.296124
    111350   -3.62263e+05    0.241751    0.133333    0.184537    0.160000    0.360000    0.321246    0.295753
    111375   -3.62035e+05    0.241918    0.200000    0.185304    0.320000    0.280000    0.322135    0.295380
    111400   -3.61730e+05    0.242556    0.120000    0.185764    0.160000    0.120000    0.321725    0.295858
    111425   -3.61792e+05    0.242841    0.173333    0.185747    0.320000    0.280000    0.322139    0.295972
    111450   -3.61305e+05    0.242348    0.200000    0.185582    0.320000    0.280000    0.322170    0.296076
    111475   -3.60827e+05    0.243642    0.186667    0.185639    0.320000    0.200000    0.321818    0.295498
    111500   -3.59696e+05    0.242956    0.120000    0.185569    0.240000    0.280000    0.321669    0.296614
    111525   -3.60782e+05    0.242042    0.186667    0.185437    0.280000    0.240000    0.322192    0.295721
    111550   -3.61537e+05    0.242322    0.200000    0.185947    0.400000    0.440000    0.321134    0.296133
    111575   -3.60572e+05    0.242500    0.173333    0.186160    0.320000    0.360000    0.321717    0.295858
    111600   -3.61239e+05    0.242345    0.186667    0.185765    0.320000    0.200000    0.322068    0.295488
    111625   -3.60875e+05    0.242689    0.200000    0.185038    0.160000    0.200000    0.322201    0.295912
    111650   -3.60245e+05    0.242249    0.253333    0.185264    0.280000    0.160000    0.322200    0.295412
    111675   -3.62474e+05    0.243163    0.226667    0.186014    0.240000    0.280000    0.321203    0.296344
    111700   -3.62781e+05    0.242678    0.120000    0.185241    0.240000    0.120000    0.321876    0.295485
    111725   -3.63002e+05    0.242394    0.160000    0.185119    0.280000    0.320000    0.322553    0.295343
    111750   -3.63726e+05    0.242344    0.186667    0.184980    0.240000    0.200000    0.322409    0.295191
    111775   -3.63039e+05    0.242400    0.146667    0.185749    0.360000    0.280000    0.322697    0.295656
    111800   -3.61737e+05    0.242535    0.120000    0.186034    0.320000    0.240000    0.322343    0.295274
    111825   -3.60886e+05    0.243078    0.173333    0.185338    0.400000    0.320000    0.321899    0.296135
    111850   -3.59717e+05    0.241811    0.133333    0.186702    0.240000    0.320000    0.321454    0.296008
    111875   -3.59999e+05    0.242095    0.186667    0.185535    0.520000    0.160000    0.321658    0.295967
    111900   -3.60501e+05    0.242645    0.240000    0.185187    0.240000    0.320000    0.322109    0.295535
    111925   -3.61699e+05    0.242702    0.173333    0.185520    0.320000    0.160000    0.320901    0.296103
    111950   -3.60853e+05    0.242430    0.226667    0.185433    0.440000    0.240000    0.321677    0.294885
    111975   -3.62944e+05    0.243108    0.133333    0.185634    0.240000    0.440000    0.320802    0.295514
    112000   -3.63348e+05    0.243244    0.173333    0.185673    0.320000    0.240000    0.322069    0.295393
    112025   -3.60887e+05    0.243443    0.186667    0.187101    0.440000    0.400000    0.321314    0.295759
    112050   -3.59665e+05    0.243464    0.173333    0.186738    0.320000    0.360000    0.321616    0.295587
    112075   -3.60823e+05    0.243605    0.146667    0.187924    0.360000    0.480000    0.321338    0.296233
    112100   -3.63105e+05    0.243599    0.120000    0.186876    0.320000    0.280000    0.322717    0.296073
    112125   -3.61591e+05    0.243713    0.133333    0.187432    0.120000    0.240000    0.321864    0.295805
    112150   -3.62739e+05    0.243799    0.120000    0.188291    0.200000    0.200000    0.321355    0.296051
    112175   -3.62247e+05    0.244374    0.160000    0.187604    0.360000    0.240000    0.321482    0.295766
    112200   -3.63579e+05    0.243248    0.106667    0.188492    0.160000    0.240000    0.322763    0.294906
    112225   -3.63665e+05    0.243514    0.146667    0.187373    0.320000    0.280000    0.321071    0.294576
    112250   -3.62905e+05    0.242772    0.186667    0.186677    0.480000    0.160000    0.322061    0.295127
    112275   -3.61579e+05    0.242337    0.133333    0.186226    0.360000    0.280000    0.320971    0.295458
    112300   -3.61364e+05    0.242641    0.146667    0.185281    0.360000    0.360000    0.322560    0.295790
    112325   -3.61202e+05    0.241755    0.160000    0.184880    0.200000    0.360000    0.321619    0.295529
    112350   -3.60161e+05    0.242499    0.133333    0.185504    0.240000    0.400000    0.321537    0.295509
    112375   -3.58010e+05    0.242508    0.160000    0.185630    0.200000    0.200000    0.321095    0.296448
    112400   -3.56988e+05    0.242169    0.160000    0.185421    0.160000    0.160000    0.321891    0.296155
    112425   -3.58342e+05    0.242328    0.146667    0.184642    0.280000    0.320000    0.320866    0.296387
    112450   -3.58090e+05    0.242162    0.186667    0.184865    0.320000    0.280000    0.322161    0.296670
    112475   -3.57254e+05    0.241760    0.173333    0.184533    0.440000    0.320000    0.321504    0.296514
    112500   -3.60353e+05    0.241908    0.213333    0.183592    0.520000    0.200000    0.320880    0.296148
    112525   -3.60194e+05    0.241442    0.133333    0.182619    0.320000    0.160000    0.321475    0.296361
    112550   -3.58329e+05    0.242076    0.173333    0.185121    0.200000    0.120000    0.322471    0.296272
    112575   -3.60120e+05    0.243013    0.093333    0.185441    0.400000    0.160000    0.322844    0.296256
    112600   -3.58743e+05    0.242590    0.146667    0.184013    0.320000    0.280000    0.321820    0.296407
    112625   -3.61092e+05    0.242368    0.160000    0.183674    0.320000    0.480000    0.321952    0.295644
    112650   -3.61812e+05    0.243036    0.173333    0.185438    0.200000    0.440000    0.321279    0.296294
    112675   -3.62377e+05    0.243262    0.186667    0.186014    0.160000    0.440000    0.322334    0.296597
    112700   -3.61231e+05    0.243198    0.120000    0.185743    0.400000    0.160000    0.322258    0.295708
    112725   -3.61623e+05    0.244015    0.186667    0.186056    0.200000    0.280000    0.321140    0.296194
    112750   -3.60319e+05    0.242741    0.213333    0.184767    0.280000    0.280000    0.321076    0.296184
    112775   -3.59055e+05    0.243054    0.160000    0.185110    0.200000    0.200000    0.321804    0.295860
    112800   -3.60298e+05    0.242971    0.120000    0.185080    0.200000    0.240000    0.321288    0.296211
    112825   -3.60678e+05    0.242898    0.080000    0.184374    0.440000    0.360000    0.321185    0.296103
    112850   -3.60791e+05    0.242281    0.186667    0.183691    0.280000    0.240000    0.321956    0.296214
    112875   -3.62088e+05    0.242019    0.200000    0.183792    0.240000    0.160000    0.320723    0.295939
    112900   -3.60851e+05    0.241521    0.213333    0.185215    0.240000    0.240000    0.321729    0.295558
    112925   -3.61292e+05    0.241221    0.106667    0.184092    0.160000    0.280000    0.321982    0.295249
    112950   -3.62268e+05    0.242201    0.200000    0.184793    0.320000    0.320000    0.322504    0.295223
    112975   -3.61715e+05    0.242308    0.120000    0.185982    0.440000    0.200000    0.321969    0.295402
    113000   -3.61283e+05    0.241767    0.240000    0.184233    0.320000    0.360000    0.321349    0.295714
    113025   -3.62666e+05    0.242322    0.226667    0.184785    0.280000    0.200000    0.321626    0.296183
    113050   -3.61739e+05    0.242741    0.213333    0.185200    0.280000    0.120000    0.322185    0.295656
    113075   -3.61811e+05    0.243312    0.120000    0.186156    0.520000    0.240000    0.321777    0.295502
    113100   -3.63124e+05    0.243707    0.093333    0.187054    0.240000    0.160000    0.320872    0.295494
    113125   -3.60969e+05    0.243538    0.120000    0.187105    0.320000    0.240000    0.321426    0.295091
    113150   -3.62227e+05    0.243519    0.066667    0.187233    0.160000    0.360000    0.322177    0.295482
    113175   -3.62881e+05    0.243836    0.106667    0.187787    0.280000    0.440000    0.320716    0.295267
    113200   -3.61952e+05    0.243074    0.133333    0.186279    0.360000    0.280000    0.322183    0.296009
    113225   -3.62459e+05    0.242751    0.160000    0.186748    0.240000    0.160000    0.320602    0.294873
    113250   -3.61665e+05    0.242503    0.106667    0.186542    0.320000    0.280000    0.321933    0.295073
    113275   -3.61827e+05    0.243067    0.186667    0.186319    0.400000    0.400000    0.321327    0.295185
    113300   -3.61924e+05    0.242308    0.186667    0.185478    0.240000    0.320000    0.322090    0.295815
    113325   -3.61321e+05    0.242531    0.266667    0.186758    0.200000    0.120000    0.322039    0.296183
    113350   -3.61088e+05    0.242718    0.106667    0.186427    0.400000    0.360000    0.321206    0.295839
    113375   -3.60861e+05    0.243187    0.120000    0.185873    0.320000    0.200000    0.321593    0.295604
    113400   -3.61788e+05    0.242745    0.160000    0.186901    0.240000    0.120000    0.322248    0.295944
    113425   -3.60173e+05    0.243772    0.133333    0.187525    0.320000    0.280000    0.321661    0.295643
    113450   -3.60412e+05    0.244055    0.280000    0.187282    0.280000    0.360000    0.321493    0.296014
    113475   -3.60076e+05    0.243807    0.093333    0.186610    0.280000    0.280000    0.320822    0.295938
    113500   -3.62424e+05    0.242314    0.186667    0.184703    0.360000    0.280000    0.321590    0.295727
    113525   -3.60884e+05    0.242524    0.106667    0.185649    0.480000    0.320000    0.321764    0.296369
    113550   -3.60961e+05    0.241818    0.160000    0.184824    0.280000    0.200000    0.321394    0.296063
    113575   -3.62431e+05    0.241652    0.226667    0.184980    0.360000    0.120000    0.322692    0.295606
    113600   -3.59935e+05    0.241288    0.253333    0.184183    0.120000    0.200000    0.321748    0.296497
    113625   -3.62170e+05    0.241463    0.133333    0.184629    0.400000    0.360000    0.321092    0.295515
    113650   -3.61720e+05    0.240957    0.146667    0.183974    0.200000    0.240000    0.321391    0.295350
    113675   -3.61285e+05    0.240734    0.173333    0.184339    0.200000    0.280000    0.321811    0.295690
    113700   -3.61490e+05    0.241557    0.146667    0.185110    0.320000    0.400000    0.320814    0.296065
    113725   -3.61312e+05    0.242552    0.133333    0.185723    0.360000    0.280000    0.321321    0.295716
    113750   -3.62451e+05    0.241921    0.213333    0.185500    0.280000    0.360000    0.321864    0.295576
    113775   -3.62402e+05    0.241796    0.186667    0.185455    0.280000    0.240000    0.320875    0.295442
    113800   -3.62274e+05    0.242327    0.213333    0.186696    0.320000    0.200000    0.322172    0.295808
    113825   -3.63704e+05    0.242409    0.200000    0.185770    0.480000    0.280000    0.320709    0.296066
    113850   -3.63367e+05    0.241295    0.120000    0.185486    0.280000    0.280000    0.321582    0.296167
